ouid,grade_ranking,season_grade_ranking,recent_win_rate,recent_kill_death_rate,recent_assault_rate,recent_sniper_rate,recent_special_rate,solo_rank_match_tier,solo_rank_match_score,party_rank_match_tier,party_rank_match_score,user_date_create,manner_score,clan_flag
238ab45e41be1a196441840ec914cb57,891.0,408.0,91.666672,67.333336,67.0,80.333336,83.0,UNRANK,1831.0,GOLD III,2305.0,2014-03-15,3.0,1
99fdd03cfedd4e2d1e2a275c5f0ea50f,892.0,11581.0,75.0,62.406013,0.0,70.652176,0.0,UNRANK,1500.0,UNRANK,1500.0,2005-10-29,3.0,1
e4f6adb7bd718c5aba0e700080581b13,894.0,5332.0,48.333332,53.833336,54.666668,63.0,51.0,SILVER III,1762.0,MASTER II,2650.0,2006-03-20,3.0,1
988dd6365ec78a8c0d870110a69e8654,900.0,87.0,81.666664,54.333336,51.685394,67.333336,55.033558,UNRANK,2341.0,MASTER I,2400.0,2011-08-28,3.0,1
02061ef94e66b0b019e9feaf0476adc4,896.0,1111.0,96.666664,64.5,65.0,73.0,63.666668,UNRANK,1400.0,UNRANK,1400.0,2011-07-12,3.0,1
be005cfda14380a5ab1f0e965bdbcb61,899.0,29296.0,78.333336,55.5,54.666668,66.08696,0.0,MASTER II,2624.0,UNRANK,2000.0,2015-10-11,3.0,1
1dcd6b5f45db490fbf8321ceb43352fc,896.0,50.0,46.666668,56.0,50.666664,61.0,52.173912,GRAND MASTER III,3504.0,GRAND MASTER III,3516.0,2020-06-13,3.0,1
10706f53ff802d275825ee36c15c7554,900.0,26786.0,51.666664,67.0,63.333332,85.333336,62.333332,GOLD II,2067.0,UNRANK,1950.0,2016-04-26,2.0,1
6f646e98f6cbe679aacbfe14733691ca,905.0,105286.0,56.666668,52.499996,54.666668,0.0,0.0,UNRANK,1400.0,GOLD II,2121.0,2010-04-01,3.0,1
e6c831cafc641abaf4336f8b28a58142,898.0,657.0,63.333332,58.0,54.333336,41.935482,56.0,UNRANK,2250.0,MASTER I,2451.0,2012-12-06,3.0,1
1ef648ff7e16c517cec9b71110978e27,905.0,608.0,53.333336,58.666664,57.333332,69.333336,54.666668,UNRANK,1973.0,MASTER I,2480.0,2022-12-05,3.0,1
9cd47aec7dfdd7f51ed31f1520caf251,907.0,6539.0,37.5,51.282055,60.000004,56.25,0.0,GOLD II,2011.0,UNRANK,1956.0,2013-05-12,0.0,1
07bf9dd59261298e26f3e5b169a778dd,906.0,2754.0,46.666668,52.833332,55.333336,65.333336,59.677418,MASTER II,2775.0,SILVER III,1736.0,2006-06-28,3.0,1
3448d8af4b56d5748ba5104f54c330ef,900.0,249708.0,50.0,55.5,55.666668,67.666664,53.666668,UNRANK,1400.0,UNRANK,1400.0,2008-08-07,0.0,1
223dc4b251c64a10660866406caa8daf,909.0,17431.0,53.333336,51.166664,47.666664,67.333336,48.666668,UNRANK,1500.0,MASTER I,2479.0,2008-04-28,3.0,1
d3315dfb5018f3acb0fc9932d90266c3,908.0,12811.0,50.0,51.666664,59.090908,60.0,0.0,MASTER II,2773.0,MASTER III,2854.0,2011-10-31,3.0,1
58f18738ea6585757975e8f70991bbbd,911.0,1597.0,48.333332,55.0,57.333332,68.333336,57.333332,GOLD III,2399.0,MASTER II,2643.0,2015-12-30,3.0,1
34114a81e834c9467e9c9bd5ffbbfee2,913.0,28367.0,48.333332,54.333336,47.333332,66.666664,57.142857,GOLD III,2206.0,UNRANK,1800.0,2011-04-03,3.0,1
337a7817d589999370235ce3bfd4cb44,913.0,5598.0,80.0,56.666668,57.666664,37.5,63.414635,UNRANK,1400.0,UNRANK,1400.0,2011-07-26,3.0,1
09dc7f714499c12dbf439ac7725247b4,908.0,480.0,75.0,75.166664,81.481483,88.666664,74.333336,MASTER I,2579.0,MASTER I,2599.0,2013-01-25,0.0,1
741b229d713260f2539035b1fdeeeef3,915.0,327815.0,0.0,0.0,0.0,0.0,0.0,UNRANK,1400.0,UNRANK,1400.0,2016-10-05,0.0,1
4dc9515741bcc25dac7398682090c42d,916.0,813.0,90.0,66.166672,71.333336,73.333336,65.0,UNRANK,1950.0,UNRANK,1950.0,2012-03-04,3.0,1
bc0c6b33bb6dec1f7544163c79f9166d,918.0,27436.0,41.666664,45.833336,46.333332,68.333336,45.666668,GOLD III,2379.0,GOLD I,1999.0,2011-12-11,3.0,1
63a891307be8815c201667d80d639a56,869.0,237542.0,51.666664,57.5,52.0,67.333336,51.0,UNRANK,1540.0,UNRANK,1400.0,2013-01-07,1.0,1
c55e90223e61741aff2c9ce6076ff126,920.0,7007.0,56.666668,53.500004,53.666668,66.666664,0.0,SILVER II,1590.0,UNRANK,1750.0,2007-03-11,3.0,1
b53fea4650f6aaa0dce64c16ea2f7f66,922.0,3848.0,100.0,71.0,68.666664,85.333336,72.0,UNRANK,1400.0,UNRANK,1400.0,2008-12-07,0.0,0
610f234b3542806e2b0c6e5674aa5a68,919.0,1205.0,59.459461,60.377357,61.5942,75.0,0.0,GOLD II,2116.0,UNRANK,1950.0,2016-12-21,3.0,1
4bd46191f5c81da3a8178827bb144913,921.0,1234.0,58.333332,57.333332,57.666664,67.0,56.666668,MASTER III,2927.0,GRAND MASTER I,3140.0,2011-07-12,3.0,1
e1647cc09499823f4b0fafd6323bb2c3,913.0,64640.0,48.333332,46.666668,48.333332,56.666668,46.0,UNRANK,1400.0,UNRANK,1400.0,2008-09-13,2.0,1
34384d6b88c86036563b9f2f395903e2,930.0,1827.0,1.666667,45.166664,41.0,38.333332,40.333332,UNRANK,1400.0,UNRANK,1400.0,2008-01-31,0.0,0
61638c71abdeafdf22d5d03e78d0eb90,922.0,7059.0,82.5,60.580914,91.666672,70.666664,100.0,UNRANK,1500.0,UNRANK,1500.0,2009-09-09,3.0,1
fb60214fffa137c2fbb198141346ab52,931.0,4761.0,43.333332,50.666664,49.6063,62.333332,50.333332,MASTER I,2572.0,UNRANK,2400.0,2013-08-23,3.0,1
2201e38168ca744bc2de0b894831b828,934.0,2216.0,73.333336,57.833332,0.0,0.0,57.666668,UNRANK,1555.0,MASTER I,2406.0,2007-01-17,3.0,1
3c475d36a9a7687ef34150e8194bc33d,934.0,2167.0,100.0,75.333336,76.333336,100.0,73.666664,UNRANK,1400.0,UNRANK,1400.0,2013-11-29,0.0,1
